kecamatan,kelurahan,lokasi,kategori,latitude,longitude,status_akurasi
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 06,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 07,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 10,LAPANG GASMIN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 11,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 12,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 12,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 13,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 14,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 15,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 17,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 17,LAHAN KOSONG,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 18,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 19,JASMINE INTEGRATED FARMING,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 20,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 21,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 22,TAMAN SEPATU RODA,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 23,TAMAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 24,RUANG TERBUKA HIJAU,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,LAPANG GASMIN JL. PURWAKARTA,SARANA OLAHRAGA,-6.916864215323,107.655381004793,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN RW 02,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN & TAMAN BERMAIN RW 03,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN RW 04,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN RW 05,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN JL.PURWAKARTA RW 05,LAPANGAN,-6.917092217641,107.655770422173,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN & TAMAN BERMAIN RW 06,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN TENIS RW 07,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN BADMINTON RW 07,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN TENIS   RW 08,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN VOLI RW 08,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN VOLI & BASKET RW 10,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN RW 10,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN RW 11,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN  RW 18,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WATERFRONT CIDURIAN RW 18,LAPANGAN,-6.9292482,107.6643372,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,CIBODAS RC - CIRCUIT RW 18,LAPANGAN,-6.9292,107.6649,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,LAPANGAN BASKET RW 19,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI WETAN,MITRA DAGO PARAHYANGAN,LINGKUNGAN,-6.9117191,107.6614864,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 02,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 02,LAPANGAN FUTSAL,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 03,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 06,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 07,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 10,LAPANG GASMIN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 11,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 12,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 12,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 13,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 14,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 15,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 17,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 17,LAHAN KOSONG,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 18,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 19,JASMINE INTEGRATED FARMING,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 20,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 21,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 22,TAMAN SEPATU RODA,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 23,TAMAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 24,RUANG TERBUKA HIJAU,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,LAPANG GASMIN JL. PURWAKARTA,SARANA OLAHRAGA,-6.916864215323,107.655381004793,Akurat (ArcGIS)
ANTAPANI,ANTAPANI WETAN,MITRA DAGO PARAHYANGAN,LINGKUNGAN,-6.9117191,107.6614864,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 02,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 02,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 03,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 06,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 07,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 10,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 11,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 12,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 12,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 13,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 14,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 15,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 17,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 17,LAHAN KOSONG,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 18,LAPANGAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 19,JASMINE INTEGRATED FARMING,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 20,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 21,RUANG TERBUKA PINGGIR SUNGAI,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 22,TAMAN SEPATU RODA,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 23,TAMAN,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI TENGAH,WILAYAH RW 24,RUANG TERBUKA HIJAU,-6.9215781,107.6664002,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 02,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 03,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 04,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 05,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 05,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 06,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 07,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 07,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 08,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 08,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 10,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 10,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 11,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 18,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 18,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KIDUL,WILAYAH RW 19,LAPANGAN,-6.923476,107.659688,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KULON,RW 06,LAPANGAN,-6.909931,107.65657,Akurat (ArcGIS)
ANTAPANI,ANTAPANI KULON,RW 05,LAPANGAN,-6.909931,107.65657,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,RT 03-05 RW 16,TAMAN,-6.914296,107.674384,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,JL. SEMBRANI,TAMAN,-6.907148854635,107.672012651531,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,JL. PADANG GOLF,TAMAN,-6.908931431753,107.66957031962,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,JL. PACUAN KUDA,TAMAN,-6.909527452039,107.674425089302,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,RT 02 RW 04,TAMAN,-6.914296,107.674384,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,RT 01 RW 04,TAMAN,-6.914296,107.674384,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,RT 03 RW 04,TAMAN,-6.914296,107.674384,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,RT 05 RW 07,TAMAN,-6.914296,107.674384,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,JL. AREN,TAMAN,-6.914296,107.674384,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,RT 03 RW 12,TAMAN,-6.914296,107.674384,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,RT 04 RW 12,TAMAN,-6.914296,107.674384,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,RT 01 RW 10,TAMAN,-6.914296,107.674384,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,RT 04 RW 10,TAMAN,-6.914296,107.674384,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,RT 05 RW 10,TAMAN,-6.914296,107.674384,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,RT 02 RW 10,TAMAN,-6.914296,107.674384,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,JL. GOLF BARAT VII,TAMAN,-6.917796168797,107.672276244231,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,JL. ATLETIK XIII,TAMAN,-6.914296,107.674384,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,JL. FUTSAL / PESONA,TAMAN,-6.914296,107.674384,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,RT 04 RW 02 KOMP. PANORAMA,TAMAN,-6.905581376795,107.668794848307,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. TAMAN GANTOLE RW 01,TAMAN,-6.9241236,107.6717683,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. AEROBIC RW 01,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. TAMAN GANTOLE RW 01,TAMAN,-6.9241236,107.6717683,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. SKI AIR RT 01 RW 01,TAMAN,-6.923712024755,107.673889964346,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. TAMAN GANTOLE RT 04 RW 01,TAMAN,-6.9241236,107.6717683,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. TAMAN ANTARIKSA RT 06 RW 01,TAMAN,-6.922554991638,107.670833006348,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. TAMAN ANTARIKSA RT 06 RW 01,TAMAN,-6.922554991638,107.670833006348,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. BALON UDARA RT 01 RW 01,TAMAN,-6.923686804223,107.669804353789,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. DIRGANTARA RT 01 RW 01,TAMAN,-6.923137287165,107.671140954095,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. AEROMODELING RT 02 RW 01,TAMAN,-6.925269075684,107.672693662573,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. TAMAN GANTOLE RW 02,TAMAN,-6.924011856034,107.671664120355,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,"JL. TAMAN AEROMODELING RT 04 RW
  02",TAMAN,-6.925430798511,107.671295098045,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,"JL. TAMAN AEROMODELING RT 04 RW
  02",TAMAN,-6.925430798511,107.671295098045,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. TERBANG LAYANG RT 04 RW 02,TAMAN,-6.924062015919,107.66988400727,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. AEROMODELING RT 06 RW 02,TAMAN,-6.925269075684,107.672693662573,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. ICE SKATING RT / 05 RW 02,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. CINGISED RT 01 RW 05,TAMAN,-6.927537488252,107.671482771482,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. CINGISED RT 03 RW 05,TAMAN,-6.927765098832,107.672384580445,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. CINGISED RT 05 RW 05,TAMAN,-6.928104817368,107.671953499164,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. CINGISED RT 07 RW 05,TAMAN,-6.927649596207,107.672434620407,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. CINGISED RT 08 RW 05,TAMAN,-6.927516784951,107.671632807549,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. GADING TUTUKA RT 01 RW 08,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. GADING TUTUKA RT 02 RW 08,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. GADING TUTUKA RT 02 RW 08,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. GADING TUTUKA RT 04 RW 08,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. GADING TUTUKA RT 05 RW 08,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,JL. PARAKAN MAS RT 03 RW 12,TAMAN,-6.93161758917,107.668135626087,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,"JL. PARAKAN MAS TIMUR RT 03 RW
  12",TAMAN,-6.931348194802,107.667934795687,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN KULON,RT 01 RW 01,TAMAN,-6.926514,107.680917,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN KULON,RT 07 RW 05,TAMAN,-6.926514,107.680917,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN KULON,RT 04 RW 07,TAMAN,-6.926514,107.680917,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN KULON,RT 04 RW 09,TAMAN,-6.926514,107.680917,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN KULON,RT 02 RW 10,TAMAN,-6.926514,107.680917,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN KULON,RT 03 RW 11,TAMAN,-6.926514,107.680917,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,TANAH PUSJATAN RW 10,TAMAN,-6.912094,107.685424,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,"KANTOR KELURAHAN CISARANTEN
  BINAHARAPAN",TAMAN,-6.912094,107.685424,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,CICUKANG RW 06,TAMAN,-6.91011016586,107.684002054011,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. GOLF RW 10,KEBUN,-6.915878254889,107.689955210025,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. BOJONGAWI RW 03,TAMAN,-6.912094,107.685424,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,JL. ARCAMANIK RW 09,RTH,-6.90509763528,107.680249274236,Akurat (ArcGIS)
ARCAMANIK,SUKAMISKIN,JL. PARAKAN ASRI RW 03,RTH,-6.92886463393,107.671277749528,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN KULON,RW 03,BURUAN SAE,-6.926514,107.680917,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN KULON,RW 11,BURUAN SAE,-6.926514,107.680917,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. PASAR SINDANGLAYA RW 01,TAMAN BERMAIN DAN,-6.912094,107.685424,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. PASAR SINDANGLAYA RW 01,BURUAN SAE,-6.912094,107.685424,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. BOJONG AWI KALER RW 03,BOJONG AWI PARK,-6.912094,107.685424,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. BOJONG AWI KIDUL RW 04,TAMAN BERMAIN,-6.912094,107.685424,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. BOJONG AWI KIDUL RW 04,TAMAN,-6.912094,107.685424,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. PAWENANG I RW 05,LAPANG FOOTSAL DAN TEMPAT BERMAIN,-6.912094,107.685424,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. CICUKANG RW 06,TAMAN BERMAIN,-6.91011016586,107.684002054011,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. CICUKANG RW 09,TAMAN KELURAHAN CISATANTEN BINA HARAPAN,-6.91011016586,107.684002054011,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. GOLF SELATAN RW 10,TAMAN BINA HARAPAN,-6.915878254889,107.689955210025,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. GOLF SELATAN RW 10,BURUAN SAE LOHJINAWI,-6.915878254889,107.689955210025,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. GOLF SELATAN RW 10,BURUAN SAE BIMA MANDIRI,-6.915878254889,107.689955210025,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. GOLF RAYA RW 11,BURUAN SAE SEDULUR,-6.912094,107.685424,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN BINA HARAPAN,JL. GOLF RAYA RW 11,TAMAN BERMAIN,-6.912094,107.685424,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 05,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 06,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 11,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 07,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 03,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 09,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 12,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 08,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 01,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 02,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 04,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 05,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 06,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 11,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 07,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 03,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 09,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 12,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 08,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 01,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 02,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN ENDAH,RW 04,TAMAN,-6.929765,107.672098,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN KULON,RW 01,KEBUN MANGGA -PETAI,-6.926514,107.680917,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN KULON,RW 03,KEBUN PEPAYA -MANGGA,-6.926514,107.680917,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN KULON,RW 04,KEBUN ALPUKAT -MANGGA -JERUK,-6.926514,107.680917,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN KULON,RW 05,KEBUN PUCUK MERAH,-6.926514,107.680917,Akurat (ArcGIS)
ARCAMANIK,CISARANTEN KULON,RW 08,KEBUN PEPAYA -MANGGA -PISANG -DLL,-6.926514,107.680917,Akurat (ArcGIS)
